image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,geometry,local_image_id
69,64196bf6-d34a-42f0-ad9f-31cc9bb7d24d,phr,phr,oneatlas,"{'commercialReference': 'SO22050080', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202208251051354_FR1_PX_E002N49_0502_01991', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-26T02:37:54.54628419Z', 'processingDate': '2022-08-26T01:21:13.602', 'parentIdentifier': 'DS_PHR1B_202208251052124_FR1_PX_E002N49_0502_01995', 'azimuthAngle': 179.9809915482609, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '86e89c1f-4a52-4943-9938-472d864f5c85', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.060126384653145, 'lon': 2.3623714316469164}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '390af2e7-c4d6-4c25-be85-7b00915e3453', 'publicationDate': '2022-08-26T02:37:54.54628419Z', 'illuminationElevationAngle': 49.76809286194738, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-08-26T02:37:54.546300829Z', 'incidenceAngleAcrossTrack': 8.552776461694547, 'illuminationAzimuthAngle': 156.5561504070284, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 17.65525964906907, 'incidenceAngle': 19.3932629639312, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202208251052124_FR1_PX_E002N49_0502_01995', 'organisationName': 'AIRBUS DS GEO'}",64196bf6-d34a-42f0-ad9f-31cc9bb7d24d,airbus,2022-08-25 10:52:12.431000+00:00,,,0.0,0.5,MINUTES,225250,0,517.2300898152945,"POLYGON ((2.21580279 49.17353942, 2.21695197 48.9551091, 2.50784376 48.94670032, 2.50894008 49.16412425999999, 2.21580279 49.17353942))",69
262,ca0cc2bb-a218-44a7-a1db-3e71da81b14c,phr,phr,oneatlas,"{'commercialReference': 'SO22001501', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202201141106286_FR1_PX_E002N48_0215_04201', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-15T11:40:03.82353269Z', 'processingDate': '2022-01-15T10:20:17.009', 'parentIdentifier': 'DS_PHR1A_202201141107056_FR1_PX_E002N48_0215_04205', 'azimuthAngle': 179.9911654967985, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '446f3f93-8f93-41a8-ab2f-4c74eefb74de', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.1272415841250725, 48.61484811562928], 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'd8c4e55c-d462-4a6b-aa91-5fbd2a24e088', 'publicationDate': '2022-01-15T11:40:03.82353269Z', 'illuminationElevationAngle': 19.28916310261999, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-01-15T11:40:03.823545442Z', 'incidenceAngleAcrossTrack': -9.510680617867067, 'illuminationAzimuthAngle': 166.7923858653449, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -8.428025489100948, 'incidenceAngle': 12.6069668307081, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202201141107056_FR1_PX_E002N48_0215_04205', 'organisationName': 'AIRBUS DS GEO'}",ca0cc2bb-a218-44a7-a1db-3e71da81b14c,airbus,2022-01-14 11:07:05.680000+00:00,,,11.04,0.5,MINUTES,399000,1,1002.2760154373283,"POLYGON ((1.98611343 48.8342311, 1.98615533 48.4016966, 2.2677618 48.39592691, 2.26836974 48.83054037999999, 1.98611343 48.8342311))",262
117,b9f51003-d7d4-427d-ba9d-669181e4dad0,pneo,pneo,oneatlas,"{'commercialReference': '000035398', 'qualified': False, 'lastUpdateDate': '2022-08-04T16:09:09Z', 'processingDate': '2022-08-04T16:01:24.543Z', 'azimuthAngle': 193.86424559959252, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '137ce298-9097-45bd-824c-b0f535289316', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00534200271134', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_15', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.785787752365735, 'lon': 2.0751928693745865}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035398_6_1_I_1', 'publicationDate': '2022-08-04T16:06:24.581773587Z', 'illuminationElevationAngle': 47.951352475918355, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-04T16:09:09Z', 'incidenceAngleAcrossTrack': -1.7906727650351781, 'illuminationAzimuthAngle': 159.92244178528097, 'format': 'SAFIR', 'internalLine': '6_1', 'incidenceAngleAlongTrack': 7.249627967640826, 'internalReference': 'SAL22029555', 'incidenceAngle': 7.453908956153739, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",b9f51003-d7d4-427d-ba9d-669181e4dad0,airbus,2021-09-02 10:58:02.768000+00:00,,,0.0,0.3,MINUTES,217314,2,152.4871654727331,"POLYGON ((1.9784591 48.83352819, 1.97860564 48.73714898, 2.17174144 48.73769211, 2.17192663 48.83437698, 1.9784591 48.83352819))",117
267,d10fcc5b-5fe8-49a3-959e-1e29ab24a047,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-01-24T12:26:32Z', 'processingDate': '2022-01-10T11:27:05.266Z', 'azimuthAngle': 180.0257828658873, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8c8c1c74-e98b-41a9-b029-32990a113e63', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01034201237421', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3383001589518497, 48.869491195890255], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_4f04ca257d31735b589a4e8d07bd2a51', 'publicationDate': '2022-01-10T11:59:23.133659691Z', 'illuminationElevationAngle': 17.907390288282837, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-01-22T12:25:30.350277484Z', 'incidenceAngleAcrossTrack': 0.3893303404929099, 'illuminationAzimuthAngle': 165.3987516294453, 'incidenceAngleAlongTrack': -7.2867419896411665, 'incidenceAngle': 7.296341562897508, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",d10fcc5b-5fe8-49a3-959e-1e29ab24a047,airbus,2022-01-10 10:57:38.747000+00:00,,,96.9,0.3,HOURS,372600,3,207.41285105564674,"POLYGON ((2.24144151 48.93497767, 2.24171816 48.80805307, 2.24171957 48.80727271, 2.24171899 48.80379604, 2.4349106 48.80365569, 2.43492812 48.80716107, 2.4349305 48.80794646999998, 2.43515881 48.93530329999999, 2.24144151 48.93497767))",267
278,89f9d26b-b0a1-4b44-838e-aa2d522b9a11,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-12-18T14:08:50Z', 'processingDate': '2021-12-04T11:28:03.390Z', 'azimuthAngle': 179.9003489579256, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'bf38ea52-184e-4616-bc5d-16a61fbd0054', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00917900960528', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.338172005677654, 48.869814804464085], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_d0343f8113ab8ea8ce3f8c41baa10694', 'publicationDate': '2021-12-04T11:33:55.134837781Z', 'illuminationElevationAngle': 18.30454446652127, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-12-16T14:08:30.646339283Z', 'incidenceAngleAcrossTrack': 17.762720126159262, 'illuminationAzimuthAngle': 166.9218258421734, 'incidenceAngleAlongTrack': 3.2459284862041238, 'incidenceAngle': 17.972785109278185, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",89f9d26b-b0a1-4b44-838e-aa2d522b9a11,airbus,2021-12-04 10:46:41.639000+00:00,,,100.0,0.3,HOURS,410400,4,228.17797372826732,"POLYGON ((2.23238998 48.93728613, 2.23357708 48.80576373, 2.23356434 48.80495371, 2.23354614 48.80423445, 2.44342591 48.80230741, 2.44343099 48.80302584, 2.44342367 48.80383566, 2.44395403 48.93474799, 2.23238998 48.93728613))",278
23,88819125-b084-430c-b5bf-e7d364dfe682,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-11-16T13:42:21.19989373Z', 'processingDate': '2022-10-31T11:11:03.166Z', 'azimuthAngle': 179.76941490993394, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ec209f28-04b1-4018-beaf-ed6daf03a341', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_02126804628324', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.867558351144496, 'lon': 2.331059976870414}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '60893bc2-9c8c-4588-8e42-5998897a6ebb', 'publicationDate': '2022-11-16T13:42:21.19989373Z', 'illuminationElevationAngle': 27.117323672016248, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-11-13T13:32:03.547054862Z', 'incidenceAngleAcrossTrack': -11.2453673284582, 'illuminationAzimuthAngle': 171.10929881377223, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 10.150045043334206, 'incidenceAngle': 14.880832051088039, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",88819125-b084-430c-b5bf-e7d364dfe682,airbus,2022-10-31 11:01:48.876000+00:00,,,60.0,0.3,HOURS,397800,5,221.33195858608792,"POLYGON ((2.43208984 48.93701767, 2.23031437 48.93216744, 2.23003012 48.801005979999985, 2.23003147 48.80019683, 2.23008443 48.79807507, 2.43203604 48.80238021999999, 2.43205186 48.80455595, 2.43205606 48.80537254, 2.43208984 48.93701767))",23
212,6be2843c-ad7c-496d-a97c-3ba2dde16fc4,phr,phr,oneatlas,"{'commercialReference': 'SO22023737', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205111106053_FR1_PX_E002N48_0619_02369', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-13T02:41:44.952982124Z', 'processingDate': '2022-05-13T01:58:56.122', 'parentIdentifier': 'DS_PHR1B_202205111106423_FR1_PX_E002N48_0619_02373', 'azimuthAngle': 180.0250687417861, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'f3229216-2d83-492c-807f-d11356e62e82', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.752140826482226, 'lon': 2.4296493928397793}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'be1c647b-85c6-471b-be97-34d669635ff2', 'publicationDate': '2022-05-13T02:41:44.952982124Z', 'illuminationElevationAngle': 58.28216193846642, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-13T02:41:44.952987001Z', 'incidenceAngleAcrossTrack': -11.85667013609111, 'illuminationAzimuthAngle': 161.3690929272753, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -5.583385989090636, 'incidenceAngle': 13.03913177141576, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202205111106423_FR1_PX_E002N48_0619_02373', 'organisationName': 'AIRBUS DS GEO'}",6be2843c-ad7c-496d-a97c-3ba2dde16fc4,airbus,2022-05-11 11:06:42.305000+00:00,,,0.0,0.5,MINUTES,552300,6,564.6374070112279,"POLYGON ((2.2870739 48.87509152, 2.28699827 48.63366529, 2.57207886 48.62921461, 2.57230051 48.87208053, 2.2870739 48.87509152))",212
151,64855049-ea1e-4180-899e-0bd946c5a870,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202206191106249_FR1_PX_E002N48_0217_06831', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-04T15:08:58.845027545Z', 'processingDate': '2022-06-19T12:07:22.304Z', 'parentIdentifier': 'DS_PHR1A_202206191106249_FR1_PX_E002N48_0217_06831', 'azimuthAngle': 179.965679616656, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'aaf22f9c-87c5-438b-9745-dc824642e014', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.67178703957253, 'lon': 2.126542246711968}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '74bf01b4-9678-4f51-ac34-1e7bd2720f68', 'publicationDate': '2022-07-04T15:08:58.845027545Z', 'illuminationElevationAngle': 63.27307242234822, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-01T13:27:30.078600923Z', 'incidenceAngleAcrossTrack': -4.859017953504248, 'illuminationAzimuthAngle': 155.5356896187664, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -23.46859106508737, 'incidenceAngle': 23.86483740709844, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202206191106249_FR1_PX_E002N48_0217_06831', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",64855049-ea1e-4180-899e-0bd946c5a870,airbus,2022-06-19 11:06:24.930000+00:00,,,20.7,0.5,HOURS,853920,7,1956.7829403059065,"POLYGON ((1.97875825 48.27366742, 1.99979069 48.27330757, 2.12992726 48.2702144, 2.27429588 48.26514519, 2.2738986 48.44861242, 2.27472553 49.07437077, 2.19587393 49.07641499, 2.15207832 49.07767583, 2.0788374 49.07917398, 1.97835897 49.08043766, 1.97875825 48.27366742))",151
256,4160442b-9df1-4dce-9e42-0d81f088be7e,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-03-09T13:21:43Z', 'processingDate': '2022-02-23T12:06:02.412Z', 'azimuthAngle': 179.99428423741185, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '835d7964-f46b-4b69-aced-df5b3cb309ac', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01203101660004', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3382450959592336, 48.86930456316955], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_b69dfde281df8b0f535073265ca9b858', 'publicationDate': '2022-02-23T12:08:30.194933695Z', 'illuminationElevationAngle': 28.61299931294222, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-03-06T13:20:16.649640106Z', 'incidenceAngleAcrossTrack': 1.5938996940221786, 'illuminationAzimuthAngle': 160.33629873829858, 'incidenceAngleAlongTrack': 14.982096644093383, 'incidenceAngle': 15.049155829081853, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",4160442b-9df1-4dce-9e42-0d81f088be7e,airbus,2022-02-23 10:54:27.164000+00:00,,,87.9,0.3,HOURS,385200,8,214.36999617922064,"POLYGON ((2.23898569 48.936024049999986, 2.23928968 48.80338285, 2.4370943 48.80255921, 2.4375045 48.93511156, 2.23898569 48.936024049999986))",256
282,0702d5d8-5f3f-4646-9fad-26af37ded923,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-12-16T12:03:18Z', 'processingDate': '2021-12-02T11:32:08.016Z', 'azimuthAngle': 179.90613113434338, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0d582694-f0b5-46a9-9b5c-f90baee8d140', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_00834200944944', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.338249109912681, 48.86983262907685], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_8da49e4ceebf845f1f41d3dd5db23466', 'publicationDate': '2021-12-02T11:38:45.711744466Z', 'illuminationElevationAngle': 19.00749449770186, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-12-14T12:02:30.996087234Z', 'incidenceAngleAcrossTrack': -4.112690717820454, 'illuminationAzimuthAngle': 169.8049226003085, 'incidenceAngleAlongTrack': 9.34982309280178, 'incidenceAngle': 10.142996270218296, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",0702d5d8-5f3f-4646-9fad-26af37ded923,airbus,2021-12-02 10:58:02.500000+00:00,,,70.9,0.3,HOURS,376200,9,209.9324127843234,"POLYGON ((2.24055331 48.934850609999984, 2.24069238 48.80610545, 2.24069032 48.80530727999999, 2.24068082 48.80316853, 2.43573085 48.80453453, 2.43574469 48.80667228, 2.4357484 48.807470809999984, 2.43594491 48.93647339, 2.24055331 48.934850609999984))",282
