image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,incidence_angle,image_id,area,geometry,local_image_id
320,2b4ab54b-e6eb-4306-8087-44a91510fbd2,phr,phr,oneatlas,"{'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1A_202105081730585_FR1_PX_W100N19_1208_00898', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-05-10T05:40:23Z', 'processingDate': '2021-05-08T19:01:07.176Z', 'parentIdentifier': 'DS_PHR1A_202105081730585_FR1_PX_W100N19_1208_00898', 'azimuthAngle': 180.069414473949, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '88f21a02-f629-4ac3-b4a3-b2dfa2563d31', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-99.06294302466392, 19.302824354117092], 'workspaceName': 'public', 'correlationId': 'mmcat_2926830c-a98a-4531-a7d2-4536e82270bc', 'processorName': 'MMCAT', 'publicationDate': '2021-05-08T19:07:32.970482036Z', 'productType': 'mono', 'illuminationElevationAngle': 74.99193393140729, 'expirationDate': '2031-05-08T05:40:19.229187354Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -26.89141301302828, 'illuminationAzimuthAngle': 94.75313832907013, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -3.809434572944401, 'incidenceAngle': 27.08942733853484, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202105081730585_FR1_PX_W100N19_1208_00898', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",2b4ab54b-e6eb-4306-8087-44a91510fbd2,airbus,2021-05-08 17:30:58.556000+00:00,,,1.0,0.5,HOURS,264740,27.08942733853484,0,264.95818999485186,"POLYGON ((-99.18094836 19.25822685, -99.09518348 19.25636396, -98.94495507 19.25124752, -98.94493768 19.27023959, -98.94542396 19.34893869, -99.04297078 19.35193917, -99.17964125 19.35433619, -99.18005504 19.28719292, -99.18094836 19.25822685))",320
339,3f08ef94-b813-4356-99f2-5810cce99569,phr,phr,oneatlas,"{'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1A_202102141719368_FR1_PX_W100N19_1104_05054', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-02-16T00:27:30Z', 'processingDate': '2021-02-15T22:54:41.854', 'parentIdentifier': 'DS_PHR1A_202102141719368_FR1_PX_W100N19_1104_05054', 'azimuthAngle': 180.0758300171319, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'dc7ff419-0f98-4014-ae9a-05d2a0b5d388', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-99.12981437612251, 19.12895179710072], 'workspaceName': 'public', 'correlationId': '88c812c9-a78d-45d3-b90d-a00515ac4431', 'processorName': 'DRS-MM V2.9vV2.9', 'publicationDate': '2021-02-15T02:07:20.162559467Z', 'productType': 'bundle', 'illuminationElevationAngle': 51.01705514487296, 'expirationDate': '2031-02-13T02:06:59.36062105Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -2.438564651868241, 'illuminationAzimuthAngle': 142.8721819561996, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 1.668979923231395, 'incidenceAngle': 2.953874154502901, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202102141719368_FR1_PX_W100N19_1104_05054', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",3f08ef94-b813-4356-99f2-5810cce99569,airbus,2021-02-14 17:19:36.805000+00:00,,,0.0,0.5,MINUTES,286170,2.953874154502901,1,1107.7547806332047,"POLYGON ((-99.22462251 19.38011328, -99.22423835 18.87773346, -99.03500624 18.87753535, -99.03543352 19.38057499, -99.22462251 19.38011328))",339
160,a0fd4ade-808a-4a58-a49f-3c0e6a68ba04,pneo,pneo,oneatlas,"{'commercialReference': '000023419', 'qualified': False, 'lastUpdateDate': '2022-06-27T21:02:34Z', 'processingDate': '2022-06-02T22:27:41.226Z', 'azimuthAngle': 26.656404892561604, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c5866311-a86b-4596-ad33-963cad64cac9', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01433102322862', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_RWcities_18', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 19.650491454267524, 'lon': -98.96571182410311}, 'workspaceName': 'public-pneo', 'correlationId': 'PWOI_000023419_9_1_I_1', 'processorName': 'SPICYv1.1.14', 'publicationDate': '2022-06-02T23:12:01.174867564Z', 'productType': 'bundle', 'illuminationElevationAngle': 71.45274527934224, 'expirationDate': '2023-06-27T21:02:34Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 4.777890348233282, 'illuminationAzimuthAngle': 97.45702532885161, 'format': 'SAFIR', 'internalLine': '9_1', 'incidenceAngleAlongTrack': -9.100486245987511, 'internalReference': 'SAL22019177', 'incidenceAngle': 10.19351789242807, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",a0fd4ade-808a-4a58-a49f-3c0e6a68ba04,airbus,2022-05-06 17:15:49.760000+00:00,,,0.0,0.3,MINUTES,243288,10.19351789242807,2,574.309790935962,"POLYGON ((-99.03352049 19.83254708, -99.03324913 19.46690158, -98.89824746 19.46865972, -98.89790316 19.83419604, -99.03352049 19.83254708))",160
222,860674e1-5811-486a-9887-8829cb50f5e9,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-12-03T08:53:49Z', 'processingDate': '2021-11-18T20:40:03.191Z', 'azimuthAngle': 179.90664547369326, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd9eacaf3-d1ab-416e-8eb1-59624ce51555', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00833100847789', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-98.85084850447045, 19.475480581790062], 'workspaceName': 'public-pneo', 'correlationId': 'mmcat_6b1d1902713e1ca8d619c210dd742c7b', 'processorName': 'MMCAT', 'publicationDate': '2021-11-18T20:42:59.337775235Z', 'productType': 'mono', 'illuminationElevationAngle': 48.69935105666538, 'expirationDate': '2031-12-01T08:52:16.777254474Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 0.19595931835248762, 'illuminationAzimuthAngle': 156.64604334479597, 'incidenceAngleAlongTrack': 4.393732609110467, 'incidenceAngle': 4.39770724861436, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",860674e1-5811-486a-9887-8829cb50f5e9,airbus,2021-11-18 17:16:10.499000+00:00,,,15.7,0.3,HOURS,442800,4.39770724861436,3,1102.0437970293867,"POLYGON ((-98.91824092 19.83184957, -98.91719873 19.70698638, -98.91719438 19.70621518, -98.91659279 19.58218884, -98.91658862 19.58141492, -98.91638415 19.45739708, -98.91638462 19.45662473, -98.91657791 19.33243556, -98.91658096 19.33167084, -98.91722187 19.20776552, -98.91722669 19.20698986, -98.91792813 19.11959711, -98.78527589 19.11869156, -98.78449038 19.20605677, -98.78448414 19.20683256, -98.78380883 19.33096588, -98.78380859 19.33172686, -98.78345857 19.45616619, -98.78345608 19.45694964, -98.78351317 19.58155262, -98.78351589 19.58232908, -98.78401459 19.70684634, -98.7840185 19.70762049, -98.78492621 19.83276923, -98.91824092 19.83184957))",222
188,f30ecf8d-e606-4634-8f75-cce023b91bf1,phr,phr,oneatlas,"{'commercialReference': 'SO22006499', 'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1B_202202141711450_FR1_PX_W100N19_1104_04957', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-02-16T00:45:03.317396028Z', 'processingDate': '2022-02-15T23:44:22.404', 'parentIdentifier': 'DS_PHR1B_202202141712220_FR1_PX_W100N19_1104_04961', 'azimuthAngle': 179.9797551115478, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '27e58fa4-238f-42ab-917b-9c57513ebb6a', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-99.13067309156077, 19.130654461475217], 'workspaceName': 'public', 'correlationId': 'e0d5f5df-6a8b-43f0-bc6f-b2d96530d913', 'processorName': 'DRS-MM V2.9vV2.9', 'publicationDate': '2022-02-16T00:45:03.317396028Z', 'productType': 'bundle', 'illuminationElevationAngle': 49.92316219135866, 'expirationDate': '2023-02-16T00:45:03.317402497Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 14.00206234197184, 'illuminationAzimuthAngle': 140.8046749523532, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 6.147280216690176, 'incidenceAngle': 15.196662889326, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202202141712220_FR1_PX_W100N19_1104_04961', 'organisationName': 'AIRBUS DS GEO'}",f30ecf8d-e606-4634-8f75-cce023b91bf1,airbus,2022-02-14 17:12:22.055000+00:00,,,11.58,0.5,MINUTES,315120,15.196662889326,4,1191.1303526447068,"POLYGON ((-99.23070158 19.38823978, -99.23195836 18.87604062, -99.03251463 18.87328129, -99.02938782 19.3818253, -99.23070158 19.38823978))",188
192,7499c578-d8dd-40d9-9baa-d2e541265922,phr,phr,oneatlas,"{'commercialReference': 'SO22005279', 'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1B_202202071715400_FR1_PX_W100N19_1104_04974', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-02-08T21:20:38.825597495Z', 'processingDate': '2022-02-08T20:12:41.156', 'parentIdentifier': 'DS_PHR1B_202202071716170_FR1_PX_W100N19_1104_04978', 'azimuthAngle': 180.0015293327486, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '014a08e8-3ba9-4eb0-bf21-8d5327625a59', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-99.13068231193837, 19.130835987319603], 'workspaceName': 'public', 'correlationId': 'f72c4aa1-c862-4712-af61-a094ef37185e', 'processorName': 'DRS-MM V2.9vV2.9', 'publicationDate': '2022-02-08T21:20:38.825597495Z', 'productType': 'bundle', 'illuminationElevationAngle': 48.64983038697731, 'expirationDate': '2023-02-08T21:20:38.825601361Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 4.755205248074886, 'illuminationAzimuthAngle': 144.1006105087233, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 7.546839477352968, 'incidenceAngle': 8.890992650235429, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202202071716170_FR1_PX_W100N19_1104_04978', 'organisationName': 'AIRBUS DS GEO'}",7499c578-d8dd-40d9-9baa-d2e541265922,airbus,2022-02-07 17:16:17.055000+00:00,,,17.63,0.5,MINUTES,293630,8.890992650235429,5,1120.2893215353965,"POLYGON ((-99.22643493 19.38324092, -99.22667205 18.87982899, -99.03578176 18.8786382, -99.03469257 19.38082854, -99.22643493 19.38324092))",192
106,78c45f85-dfa0-4bb9-8895-611ea49f2ddc,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-15T14:20:44.069737896Z', 'processingDate': '2022-07-31T19:28:03.65Z', 'azimuthAngle': 179.9454159962537, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'bf0b51ad-6a66-4fc6-9752-2c3ca51c5642', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01825703394816', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 19.53396166831709, 'lon': -99.08162688407201}, 'workspaceName': 'public-pneo', 'correlationId': 'b030d915-570f-4104-95c8-f03c4dec31b0', 'processorName': 'MMCAT', 'publicationDate': '2022-08-15T14:20:44.069737896Z', 'productType': 'mono', 'illuminationElevationAngle': 70.47241707749157, 'expirationDate': '2032-08-12T10:22:07.361138017Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -6.059562566752822, 'illuminationAzimuthAngle': 88.32083706888075, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -0.40997032409014744, 'incidenceAngle': 6.072560684771388, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",78c45f85-dfa0-4bb9-8895-611ea49f2ddc,airbus,2022-07-31 17:19:51.477000+00:00,,,13.0,0.3,HOURS,237600,6.072560684771388,6,203.51755008419568,"POLYGON ((-99.1487157 19.59915972, -99.14868448 19.47449147, -99.1486871 19.47372122, -99.14870354 19.46892864, -99.01456899 19.46849563, -99.01455542 19.47331426, -99.01455405 19.47408874, -99.01453807 19.59942064, -99.1487157 19.59915972))",106
105,b4925f47-8d37-42de-a0c6-cf4454dfa87c,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-15T14:21:08.744009148Z', 'processingDate': '2022-07-31T19:28:03.284Z', 'azimuthAngle': 180.58760658701073, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ad7c87d6-9ed2-4307-b313-64ad42ed89ce', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01825703394819', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 19.53353795425252, 'lon': -99.19751762137723}, 'workspaceName': 'public-pneo', 'correlationId': 'b030d915-570f-4104-95c8-f03c4dec31b0', 'processorName': 'MMCAT', 'publicationDate': '2022-08-15T14:21:08.744009148Z', 'productType': 'mono', 'illuminationElevationAngle': 70.43392024798918, 'expirationDate': '2032-08-12T10:22:07.361140632Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -7.823872435766201, 'illuminationAzimuthAngle': 88.30995736321209, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 12.035931070048841, 'incidenceAngle': 14.015031588714367, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",b4925f47-8d37-42de-a0c6-cf4454dfa87c,airbus,2022-07-31 17:20:09.741000+00:00,,,14.0,0.3,HOURS,250200,14.015031588714367,7,214.75138169611805,"POLYGON ((-99.26634304 19.59909022, -99.26633558 19.46899793, -99.26636212 19.46815312, -99.26639132 19.46454643, -99.12865973 19.4680292, -99.12864677 19.47163155, -99.12864392 19.47244237, -99.12924834 19.60252304, -99.26634304 19.59909022))",105
90,66eb1123-14ac-4276-90cb-a877079ada1c,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-24T21:32:13.11586371Z', 'processingDate': '2022-08-18T21:39:10.706Z', 'azimuthAngle': 179.99597725301712, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '604c535d-77cc-48db-b505-f975a795d57d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01833103638505', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 19.475678964686193, 'lon': -99.08168035410125}, 'workspaceName': 'public-pneo', 'correlationId': '213bc6c1-fc7b-4d81-8d62-9ef7d2cae1aa', 'processorName': 'MMCAT', 'publicationDate': '2022-08-24T21:32:13.11586371Z', 'productType': 'mono', 'illuminationElevationAngle': 69.01527254368187, 'expirationDate': '2032-08-16T07:42:11.115126111Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 4.149025120089207, 'illuminationAzimuthAngle': 102.17066468120953, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -2.848626870302719, 'incidenceAngle': 5.01816416533683, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",66eb1123-14ac-4276-90cb-a877079ada1c,airbus,2022-08-18 17:16:02.654000+00:00,,,35.0,0.3,HOURS,563400,5.01816416533683,8,383.96215311917405,"POLYGON ((-99.14845928 19.5993402, -99.14848292 19.47410983, -99.14848251 19.47333693, -99.14834756 19.3517032, -99.01506863 19.35219702, -99.01501793 19.47378944, -99.01501916 19.47456062, -99.01487779 19.59969351, -99.14845928 19.5993402))",90
36,4816eeca-9913-4cfb-8951-ce5b45b9fb85,phr,phr,oneatlas,"{'commercialReference': 'SO22063165', 'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1B_202211131718180_FR1_PX_W100N19_1017_06032', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-15T05:24:31.876337234Z', 'processingDate': '2022-11-15T03:52:42.849', 'parentIdentifier': 'DS_PHR1B_202211131718550_FR1_PX_W100N19_1017_06036', 'azimuthAngle': 180.0023092738841, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '3e7d0159-f487-4144-ae74-ea0bfe8734b9', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 19.699023735048364, 'lon': -99.17214832924124}, 'workspaceName': 'public', 'correlationId': '7ca31da6-611e-4a38-9e98-0d48e51a8ee4', 'processorName': 'DRS-MM V2.9vV2.9', 'publicationDate': '2022-11-15T05:24:31.876337234Z', 'productType': 'bundle', 'illuminationElevationAngle': 49.38417530015135, 'expirationDate': '2023-11-15T05:24:31.876345755Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 3.863861893609065, 'illuminationAzimuthAngle': 157.0477220919328, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -19.49007170073658, 'incidenceAngle': 19.8146118766107, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202211131718550_FR1_PX_W100N19_1017_06036', 'organisationName': 'AIRBUS DS GEO'}",4816eeca-9913-4cfb-8951-ce5b45b9fb85,airbus,2022-11-13 17:18:55.055000+00:00,,,1.08,0.5,MINUTES,443620,19.8146118766107,9,1563.0008883435846,"POLYGON ((-99.07165241 20.03754537, -99.27264425 20.03241332, -99.27180893 19.36092298, -99.07202759 19.36495971, -99.07165241 20.03754537))",36
