image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,incidence_angle,image_id,area,geometry,local_image_id
249,07ab8749-b03b-4bd6-b60b-98ce88e695f1,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-10-29T15:03:16Z', 'processingDate': '2021-10-15T14:56:01.943Z', 'azimuthAngle': 184.9625715503907, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '6ef24195-84aa-4908-aef6-4b9c1dea2ba9', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00721000566109', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-43.19324932082319, -22.919509739085175], 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': 'mmcat_99894effe0bd55993974c6cb16c46295', 'publicationDate': '2021-10-15T14:57:23.733987456Z', 'illuminationElevationAngle': 66.13136573310057, 'productType': 'mono', 'expirationDate': '2031-10-27T15:03:11.818256047Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -31.184235228092113, 'illuminationAzimuthAngle': 54.36826531648706, 'incidenceAngleAlongTrack': 19.233474124014364, 'incidenceAngle': 32.92368249141032, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",07ab8749-b03b-4bd6-b60b-98ce88e695f1,airbus,2021-10-15 13:21:11.113000+00:00,,,55.9,0.3,HOURS,619200,32.92368249141032,0,455.16254547926843,"POLYGON ((-43.2857543 -22.8250506, -43.28690321 -22.97701071, -43.28706894 -22.97802417, -43.28619344 -23.03803591, -43.09979154 -23.0173903, -43.09943123 -22.95567095, -43.0994297 -22.95472108, -43.10031521 -22.80099757, -43.2857543 -22.8250506))",249
264,bcbae093-1b34-4e8c-8e76-ca3ba10c4210,phr,phr,oneatlas,"{'commercialReference': 'SO21061187', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202109261302244_FR1_PX_W044S23_0606_00617', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-09-28T03:34:02.493293038Z', 'processingDate': '2021-09-28T02:30:26.254', 'parentIdentifier': 'DS_PHR1B_202109261303014_FR1_PX_W044S23_0606_00621', 'azimuthAngle': 179.8112208110418, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'f88ae017-1524-4440-b362-d1fdb91d0278', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-43.55103984475253, -22.771439626148346], 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': '1a3efa0b-014d-43b2-bd5e-07be01ef0390', 'publicationDate': '2021-09-28T03:34:02.493293038Z', 'illuminationElevationAngle': 57.33966090068792, 'productType': 'bundle', 'expirationDate': '2022-09-28T03:34:02.493296758Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 16.66281539110725, 'illuminationAzimuthAngle': 53.16404914328992, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 21.19931165516305, 'incidenceAngle': 26.10111031246765, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202109261303014_FR1_PX_W044S23_0606_00621', 'organisationName': 'AIRBUS DS GEO'}",bcbae093-1b34-4e8c-8e76-ca3ba10c4210,airbus,2021-09-26 13:03:01.430000+00:00,,,0.0,0.5,MINUTES,2910,26.10111031246765,1,180.41871321162736,"POLYGON ((-43.66366627 -22.72515036, -43.66341632 -22.79597381, -43.4384385 -22.81766033, -43.43841342 -22.74751585, -43.66366627 -22.72515036))",264
13,24752a2d-d002-438d-aaff-a3aa44b7411c,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-12-23T14:37:30.089381268Z', 'processingDate': '2022-12-23T14:33:01.972Z', 'azimuthAngle': 180.0853208830163, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'cc837061-2f57-4b7e-8c84-6b5fce1eb2ad', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_02328405286999', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': -22.796873447073324, 'lon': -43.42936781299967}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '6872a023-5bf5-4f42-9ec1-781735741c66', 'publicationDate': '2022-12-23T14:37:30.089381268Z', 'illuminationElevationAngle': 68.21157105831307, 'productType': 'mono', 'expirationDate': '2032-12-20T14:37:06.545778869Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -14.600120236517947, 'illuminationAzimuthAngle': 96.39536916826093, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -13.175389902106206, 'incidenceAngle': 18.845235567180147, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",24752a2d-d002-438d-aaff-a3aa44b7411c,airbus,2022-12-23 13:16:37.545000+00:00,,,91.0,0.3,HOURS,673200,18.845235567180147,2,796.455101067162,"POLYGON ((-43.50506753 -22.55839504, -43.50282176 -22.6951997, -43.50281713 -22.6960416, -43.50325057 -22.83035808, -43.50314861 -22.83129302, -43.50413336 -22.96603809, -43.50401375 -22.96699451, -43.50436965 -23.02623093, -43.35440316 -23.03559455, -43.3539875 -22.97618507, -43.35398399 -22.97533769, -43.35368169 -22.83947601, -43.3536681 -22.8386432, -43.35414849 -22.70301537, -43.3541507 -22.7021728, -43.35611584 -22.56527789, -43.50506753 -22.55839504))",13
245,ca22f8e3-5f3f-4c40-94dd-4514f5557dc7,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202111031310225_FR1_PX_W044S24_0624_01728', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-11-19T07:57:18Z', 'processingDate': '2021-11-03T15:27:00.222Z', 'parentIdentifier': 'DS_PHR1B_202111031310225_FR1_PX_W044S24_0624_01728', 'azimuthAngle': 180.0016483474719, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '16cfda93-a4ca-4867-a9a3-da399ab640ba', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-43.55104985320812, -23.014522245337652], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_4793e081b13acfc09fbb1c965e10439f', 'publicationDate': '2021-11-03T15:44:30.141291189Z', 'illuminationElevationAngle': 67.93496658793963, 'productType': 'mono', 'expirationDate': '2031-11-15T15:42:48.114047248Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 0.9879512556595282, 'illuminationAzimuthAngle': 73.6075994874773, 'incidenceAngleAlongTrack': 13.40278472566443, 'incidenceAngle': 13.43656745830355, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202111031310225_FR1_PX_W044S24_0624_01728', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",ca22f8e3-5f3f-4c40-94dd-4514f5557dc7,airbus,2021-11-03 13:10:22.556000+00:00,,,77.07641196013289,0.5,HOURS,347510,13.43656745830355,3,414.63294746876664,"POLYGON ((-43.65172888 -23.10503805, -43.59821794 -23.10470712, -43.45037083 -23.10572221, -43.45048466 -22.92461931, -43.46482947 -22.92488836, -43.47449143 -22.92480644, -43.50394806 -22.92377055, -43.53365524 -22.92329974, -43.65167538 -22.92332019, -43.65172888 -23.10503805))",245
149,8fb9ea6b-2856-4507-b238-7079b20b9e23,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-24T14:30:10Z', 'processingDate': '2022-05-10T14:17:01.724Z', 'azimuthAngle': 180.02088384859442, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '38f97c79-fe15-42a4-b7dc-f7730cad2375', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01519502363454', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': -22.941929885540095, 'lon': -43.1592864991893}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '3dc4e47a-cdd2-4d72-88ec-5c94231a972f', 'publicationDate': '2022-05-10T14:22:32.100135661Z', 'illuminationElevationAngle': 42.22959956678815, 'productType': 'mono', 'expirationDate': '2032-05-21T14:27:06.390346243Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 14.745051826221424, 'illuminationAzimuthAngle': 35.25228114246277, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 23.029397249756336, 'incidenceAngle': 25.700539309885325, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",8fb9ea6b-2856-4507-b238-7079b20b9e23,airbus,2022-05-10 13:02:41.497000+00:00,,,68.0,0.3,HOURS,221400,25.700539309885325,4,206.79775117399808,"POLYGON ((-43.23711295 -22.87675339, -43.23673956 -22.99454048, -43.08181054 -23.00708935, -43.08146005 -22.89039304, -43.23711295 -22.87675339))",149
211,52496785-4855-4451-8735-baa9ac0758eb,phr,phr,oneatlas,"{'commercialReference': 'SO21085246', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202112251308460_FR1_PX_W044S23_1207_03916', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-12-27T14:13:16.660554315Z', 'processingDate': '2021-12-27T12:54:13.410', 'parentIdentifier': 'DS_PHR1B_202112251309230_FR1_PX_W044S23_1207_03920', 'azimuthAngle': 180.0073050815091, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0503041e-5b86-442e-b896-fd143de8bbad', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-43.04813544857278, -22.743671047402355], 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'bf9da320-dd51-47ac-bf47-ca3c9a1681e1', 'publicationDate': '2021-12-27T14:13:16.660554315Z', 'illuminationElevationAngle': 66.23325400136788, 'productType': 'bundle', 'expirationDate': '2022-12-27T14:13:16.660558861Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 0.9370203139269704, 'illuminationAzimuthAngle': 96.94615898091953, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -2.081679992985207, 'incidenceAngle': 2.282510574640905, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202112251309230_FR1_PX_W044S23_1207_03920', 'organisationName': 'AIRBUS DS GEO'}",52496785-4855-4451-8735-baa9ac0758eb,airbus,2021-12-25 13:09:23.056000+00:00,,,18.86,0.5,MINUTES,2210,2.282510574640905,5,876.9018337535658,"POLYGON ((-43.14559534 -22.54655932, -43.14615722 -22.94091263, -42.95011368 -22.94068682, -42.95042232 -22.54680777, -43.14559534 -22.54655932))",211
155,3846db2f-2bbf-41d6-9574-23f4522d1fdc,phr,phr,oneatlas,"{'commercialReference': 'SO22021517', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202204291257199_FR1_PX_W044S23_1002_01708', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-04-30T15:06:42.466336956Z', 'processingDate': '2022-04-30T13:49:38.048', 'parentIdentifier': 'DS_PHR1B_202204291257569_FR1_PX_W044S23_1002_01712', 'azimuthAngle': 179.965636422195, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'f20ab283-1552-4ea3-a44a-34cd867f71ee', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': -22.933322909350323, 'lon': -43.24850325458417}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'd2f56626-3d21-4580-b2f9-b8a7a28fef69', 'publicationDate': '2022-04-30T15:06:42.466336956Z', 'illuminationElevationAngle': 43.46588180103375, 'productType': 'bundle', 'expirationDate': '2023-04-30T15:06:42.466349739Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 24.53336112293033, 'illuminationAzimuthAngle': 39.27017135140778, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 8.84924246812124, 'incidenceAngle': 25.74577605391342, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202204291257569_FR1_PX_W044S23_1002_01712', 'organisationName': 'AIRBUS DS GEO'}",3846db2f-2bbf-41d6-9574-23f4522d1fdc,airbus,2022-04-29 12:57:56.930000+00:00,,,0.22,0.5,MINUTES,476670,25.74577605391342,6,507.433018389174,"POLYGON ((-43.36701518 -22.83251813, -43.36640854 -23.0226253, -43.13029641 -23.03408973, -43.12999133 -22.84651646, -43.36701518 -22.83251813))",155
348,d5bf8dcb-4409-4142-bbf4-51239fec93a3,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202101141313468_FR1_PX_W044S23_1002_03316', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-01-15T11:33:51Z', 'processingDate': '2021-01-15T10:26:00.589', 'parentIdentifier': 'DS_PHR1B_202101141313468_FR1_PX_W044S23_1002_03316', 'azimuthAngle': 180.0173692158171, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '6e90dcfd-6293-4e9a-8672-27b87a96256f', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-43.21597677072633, -22.93112981870265], 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': '6090454e-798c-4418-89a6-f35d58e671e5', 'publicationDate': '2021-01-14T15:22:32.810300681Z', 'illuminationElevationAngle': 64.71623542063726, 'productType': 'bundle', 'expirationDate': '2022-01-14T15:22:32.810305681Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -9.87172100160877, 'illuminationAzimuthAngle': 91.65444995941236, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 10.20249015360256, 'incidenceAngle': 14.05490064508433, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202101141313468_FR1_PX_W044S23_1002_03316', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",d5bf8dcb-4409-4142-bbf4-51239fec93a3,airbus,2021-01-14 13:13:46.805000+00:00,,,0.28386,0.5,MINUTES,522890,14.05490064508433,7,806.2360082298995,"POLYGON ((-43.31785486 -22.76136713, -43.31852605 -23.10759699, -43.11342749 -23.10271669, -43.11398661 -22.75475, -43.31785486 -22.76136713))",348
272,48f40d74-22eb-4a48-9f4f-d22e5297a370,phr,phr,oneatlas,"{'commercialReference': 'SO21054495', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202108241306081_FR1_PX_W044S23_1002_01614', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-08-25T20:27:06.534430318Z', 'processingDate': '2021-08-25T19:16:09.477', 'parentIdentifier': 'DS_PHR1B_202108241306451_FR1_PX_W044S23_1002_01618', 'azimuthAngle': 180.0021098197775, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'a9410192-75e0-4144-825d-7c3d4bda6fee', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-43.24805485503464, -22.933353316884716], 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': '506abb43-fe00-4b2a-9147-090cf0873b6b', 'publicationDate': '2021-08-25T20:27:06.534430318Z', 'illuminationElevationAngle': 46.96553014478408, 'productType': 'bundle', 'expirationDate': '2022-08-25T20:27:06.534436139Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 5.716974588017046, 'illuminationAzimuthAngle': 41.31876862242096, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 20.05663757814473, 'incidenceAngle': 20.73503321289228, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202108241306451_FR1_PX_W044S23_1002_01618', 'organisationName': 'AIRBUS DS GEO'}",48f40d74-22eb-4a48-9f4f-d22e5297a370,airbus,2021-08-24 13:06:45.180000+00:00,,,0.0,0.5,MINUTES,429580,20.73503321289228,8,431.939560759785,"POLYGON ((-43.35273132 -22.83900831, -43.35266089 -23.02098338, -43.14348187 -23.0276735, -43.14337839 -22.84623195, -43.35273132 -22.83900831))",272
125,b280d117-61e0-4dbc-b1c4-70aabf451c16,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206181313251_FR1_PX_W044S23_1005_01276', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-04T06:48:02.037902383Z', 'processingDate': '2022-06-20T06:10:19.81Z', 'parentIdentifier': 'DS_PHR1B_202206181313251_FR1_PX_W044S23_1005_01276', 'azimuthAngle': 180.0190285954691, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '95cad5c5-b6c2-4373-82b9-6253ac08a00b', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': -22.817758356051684, 'lon': -43.21637051354771}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': '06f12589-72b8-4040-afb3-946b13cb3759', 'publicationDate': '2022-07-04T06:48:02.037902383Z', 'illuminationElevationAngle': 37.77471148785051, 'productType': 'mono', 'expirationDate': '2032-07-01T06:37:13.420662531Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -11.14035495091112, 'illuminationAzimuthAngle': 29.69125366050439, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 20.28352132639499, 'incidenceAngle': 22.72265962203304, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206181313251_FR1_PX_W044S23_1005_01276', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",b280d117-61e0-4dbc-b1c4-70aabf451c16,airbus,2022-06-18 13:13:25.181000+00:00,,,96.91900646613009,0.5,HOURS,163740,22.72265962203304,9,354.3763629999118,"POLYGON ((-43.32400761 -22.89742671, -43.30863752 -22.89605763, -43.25632626 -22.89206115, -43.10873341 -22.88342523, -43.10884159 -22.73804881, -43.19793042 -22.74332048, -43.32352735 -22.75249771, -43.32400761 -22.89742671))",125
