image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,incidence_angle,image_id,area,geometry,local_image_id
190,a841d855-258b-4793-aa3b-913f93d19943,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-02-28T09:28:20Z', 'processingDate': '2022-02-12T19:27:01.756Z', 'azimuthAngle': 178.9962445675797, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '40b33509-128c-484f-83e5-6c8d6b5db09a', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01125701553831', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-99.31353993322848, 19.47547292092764], 'workspaceName': 'public-pneo', 'correlationId': 'mmcat_353fc56d1c86e3ad74316ca4e33ae4dd', 'processorName': 'MMCAT', 'publicationDate': '2022-02-12T19:32:45.046044874Z', 'productType': 'mono', 'illuminationElevationAngle': 49.48153221148505, 'expirationDate': '2032-02-26T09:27:24.974369815Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -7.023692350048365, 'illuminationAzimuthAngle': 144.63906558004797, 'incidenceAngleAlongTrack': 12.02827647461409, 'incidenceAngle': 13.731539933055686, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",a841d855-258b-4793-aa3b-913f93d19943,airbus,2022-02-12 17:20:11.714000+00:00,,,80.5,0.3,HOURS,284400,13.731539933055686,0,403.1863474478473,"POLYGON ((-99.38209044 19.59926499, -99.38237392 19.46781555, -99.38237018 19.4670185, -99.38263879 19.3475202, -99.24502743 19.35130714, -99.24444107 19.47184385, -99.24445002 19.47263783, -99.24475601 19.60346683, -99.38209044 19.59926499))",190
203,50725e81-b27f-4c71-a118-6648ac6b0a3e,phr,phr,oneatlas,"{'commercialReference': 'SO22002841', 'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1A_202201251716080_FR1_PX_W100N19_1211_01724', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-26T21:09:49.714134879Z', 'processingDate': '2022-01-26T19:53:36.125', 'parentIdentifier': 'DS_PHR1A_202201251716450_FR1_PX_W100N19_1211_01728', 'azimuthAngle': 180.0069447300681, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8139ca91-633f-420f-9766-dfab516c4b78', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-99.0047432468411, 19.45267495349082], 'workspaceName': 'public', 'correlationId': 'c7034a25-aef3-4f4a-989b-fea1cbd27be6', 'processorName': 'DRS-MM V2.9vV2.9', 'publicationDate': '2022-01-26T21:09:49.714134879Z', 'productType': 'bundle', 'illuminationElevationAngle': 45.61116246899907, 'expirationDate': '2023-01-26T21:09:49.714139065Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 2.515740673105999, 'illuminationAzimuthAngle': 147.9547622168128, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 15.99921672333926, 'incidenceAngle': 16.17624260253466, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202201251716450_FR1_PX_W100N19_1211_01728', 'organisationName': 'AIRBUS DS GEO'}",50725e81-b27f-4c71-a118-6648ac6b0a3e,airbus,2022-01-25 17:16:45.055000+00:00,,,17.35,0.5,MINUTES,417680,16.17624260253466,1,418.013481950302,"POLYGON ((-99.10281376 19.54558651, -99.10277754 19.3627961, -98.90681825 19.35974617, -98.90667274 19.54382275, -99.10281376 19.54558651))",203
112,f2070233-d05f-4a40-81b9-c46884d7bfa6,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-12T08:26:07.777819118Z', 'processingDate': '2022-07-28T20:54:02.381Z', 'azimuthAngle': 179.93099522586536, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd2e4e4ad-a816-46a9-893d-2a75ab8929a1', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01802003354663', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 19.47597015921282, 'lon': -99.081660808361}, 'workspaceName': 'public-pneo', 'correlationId': 'a8e3cb89-fbf8-4c67-a706-4b5d03634552', 'processorName': 'MMCAT', 'publicationDate': '2022-08-12T08:26:07.777819118Z', 'productType': 'mono', 'illuminationElevationAngle': 68.77606630980716, 'expirationDate': '2032-08-09T07:22:13.38692569Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 12.846770351300671, 'illuminationAzimuthAngle': 85.83621083884633, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 2.2018483481247006, 'incidenceAngle': 13.002700770458745, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",f2070233-d05f-4a40-81b9-c46884d7bfa6,airbus,2022-07-28 17:12:25.938000+00:00,,,25.0,0.3,HOURS,588600,13.002700770458745,2,401.5760381952592,"POLYGON ((-99.15134464 19.60061979, -99.15148572 19.47275843, -99.15149032 19.47196957, -99.15105396 19.35197832, -99.01215263 19.35135769, -99.01224434 19.47089344, -99.0122424 19.47167996, -99.0118313 19.59905411, -99.15134464 19.60061979))",112
298,0a75a39e-83a2-4134-a15b-1262e7341f94,phr,phr,oneatlas,"{'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1A_202106241720109_FR1_PX_W100N19_0909_01603', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-06-25T07:21:14Z', 'processingDate': '2021-06-25T01:46:09.461Z', 'parentIdentifier': 'DS_PHR1A_202106241720109_FR1_PX_W100N19_0909_01603', 'azimuthAngle': 180.0117387303014, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '3cdfbc21-b68f-4c29-81ac-d960034dba11', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-99.3207732380905, 19.36837695712409], 'workspaceName': 'public', 'correlationId': 'mmcat_25c1ea8d-445d-469e-b1d6-dfa6e12b3953', 'processorName': 'MMCAT', 'publicationDate': '2021-06-25T01:51:45.919851118Z', 'productType': 'mono', 'illuminationElevationAngle': 70.97064809579085, 'expirationDate': '2031-06-23T07:19:54.50298343Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -0.4768793728451131, 'illuminationAzimuthAngle': 73.8929490896701, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 0.8070261882821244, 'incidenceAngle': 0.937360685996024, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202106241720109_FR1_PX_W100N19_0909_01603', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",0a75a39e-83a2-4134-a15b-1262e7341f94,airbus,2021-06-24 17:20:10.931000+00:00,,,47.9,0.5,HOURS,156570,0.937360685996024,3,346.7685951723656,"POLYGON ((-99.41515072 19.28908077, -99.36507218 19.28958433, -99.22648232 19.2890929, -99.22636042 19.44707466, -99.28589807 19.44765018, -99.41518606 19.4469349, -99.41515072 19.28908077))",298
32,e7b4127b-0dae-4ab1-b28b-16a5e58889d1,pneo,pneo,oneatlas,"{'commercialReference': '000055461', 'qualified': False, 'lastUpdateDate': '2022-11-15T22:02:59Z', 'processingDate': '2022-11-15T21:54:53.605Z', 'azimuthAngle': 335.9548885496154, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd994f897-b6bc-4f48-a6c0-ac5bfb600e1f', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_02218304723332', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_World_29', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 19.343013935042006, 'lon': -99.3412452112023}, 'workspaceName': 'public-pneo', 'correlationId': 'PWOI_000055461_3_1_I_1', 'processorName': 'SPICYv1.2.7', 'publicationDate': '2022-11-15T22:00:23.66593359Z', 'productType': 'bundle', 'illuminationElevationAngle': 51.94041430659584, 'expirationDate': '2023-11-15T22:02:59Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -10.450410868583107, 'illuminationAzimuthAngle': 157.11111423358386, 'format': 'SAFIR', 'internalLine': '3_1', 'incidenceAngleAlongTrack': -20.050054321527085, 'internalReference': 'SAL22046731', 'incidenceAngle': 21.795272577292014, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",e7b4127b-0dae-4ab1-b28b-16a5e58889d1,airbus,2022-11-07 17:23:10.804000+00:00,,,0.0,0.33,MINUTES,74808,21.795272577292014,4,141.9264091676014,"POLYGON ((-99.41328475 19.38981887, -99.4134829 19.30494838, -99.2696011 19.29618949, -99.26900753 19.38064938, -99.41328475 19.38981887))",32
10,44c6eb7f-86fa-412b-a03a-8bd139568488,phr,phr,oneatlas,"{'commercialReference': 'SO22066970', 'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1A_202212081727061_FR1_PX_W100N19_0907_01783', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-12-09T19:36:32.397426689Z', 'processingDate': '2022-12-09T18:52:44.358', 'parentIdentifier': 'DS_PHR1A_202212081727431_FR1_PX_W100N19_0907_01787', 'azimuthAngle': 180.0025770947362, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7800f6cd-6dac-489f-8446-ce27d37eeab0', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 19.290550751539506, 'lon': -99.28763606290067}, 'workspaceName': 'public', 'correlationId': '0aeb957e-6c02-4bf1-87d5-c6f2e0a55232', 'processorName': 'DRS-MM V2.9vV2.9', 'publicationDate': '2022-12-09T19:36:32.397426689Z', 'productType': 'bundle', 'illuminationElevationAngle': 45.4093222479178, 'expirationDate': '2023-12-09T19:36:32.397440189Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -18.66147770504137, 'illuminationAzimuthAngle': 159.4162373913848, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 1.675023982250321, 'incidenceAngle': 18.72644227487054, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202212081727431_FR1_PX_W100N19_0907_01787', 'organisationName': 'AIRBUS DS GEO'}",44c6eb7f-86fa-412b-a03a-8bd139568488,airbus,2022-12-08 17:27:43.181000+00:00,,,0.0,0.5,MINUTES,198970,18.72644227487054,5,452.2869742550336,"POLYGON ((-99.18196435 19.38378287, -99.39326857 19.38107432, -99.39330778 19.19729327, -99.1838353 19.19801331, -99.18196435 19.38378287))",10
341,a164bc4a-8379-48cd-b587-2241dd5502c9,phr,phr,oneatlas,"{'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1A_202102141719228_FR1_PX_W100N19_1219_05054', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-02-15T23:21:14Z', 'processingDate': '2021-02-15T22:23:37.485', 'parentIdentifier': 'DS_PHR1A_202102141719228_FR1_PX_W100N19_1219_05054', 'azimuthAngle': 179.9956158530936, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'abdfad18-2339-4d59-a649-e78b216478bb', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-99.0047457852834, 19.780261558425245], 'workspaceName': 'public', 'correlationId': 'a535c9a2-10e0-4080-bab8-c9fadfbf1831', 'processorName': 'DRS-MM V2.9vV2.9', 'publicationDate': '2021-02-15T02:00:58.284293467Z', 'productType': 'bundle', 'illuminationElevationAngle': 50.56889213427171, 'expirationDate': '2031-02-13T02:00:50.429906593Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -1.770379602142874, 'illuminationAzimuthAngle': 143.5057988715709, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -0.2896621100043322, 'incidenceAngle': 1.793889995180752, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202102141719228_FR1_PX_W100N19_1219_05054', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",a164bc4a-8379-48cd-b587-2241dd5502c9,airbus,2021-02-14 17:19:22.805000+00:00,,,0.0,0.5,MINUTES,54450,1.793889995180752,6,1104.737691296452,"POLYGON ((-99.09957217 20.03164391, -99.09948924 19.52939955, -98.91010139 19.52900323, -98.9099194 20.03173401, -99.09957217 20.03164391))",341
163,374e81b6-538e-4150-a69b-0745943d85d1,pneo,pneo,oneatlas,"{'commercialReference': '000022746', 'qualified': False, 'lastUpdateDate': '2022-06-28T13:53:35Z', 'processingDate': '2022-05-25T09:23:53.491Z', 'azimuthAngle': 204.14287153829105, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '561b3ee9-9efc-4628-b5a7-699caa54cc57', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_00725700591809', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_RWcities_13', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 19.410165994085226, 'lon': -99.10425023864846}, 'workspaceName': 'public-pneo', 'correlationId': 'PWOI_000022746_7_1_I_1', 'processorName': 'SPICYv1.1.14', 'publicationDate': '2022-05-25T09:33:15.38651409Z', 'productType': 'bundle', 'illuminationElevationAngle': 57.535367689653796, 'expirationDate': '2023-06-28T13:53:35Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -14.676527784815566, 'illuminationAzimuthAngle': 150.99870892357765, 'format': 'SAFIR', 'internalLine': '7_1', 'incidenceAngleAlongTrack': 25.773775570392814, 'internalReference': 'SAL22018560', 'incidenceAngle': 27.87015632716896, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",374e81b6-538e-4150-a69b-0745943d85d1,airbus,2021-10-18 17:20:33.906000+00:00,,,0.0,0.35,MINUTES,664452,27.87015632716896,7,369.4385230198549,"POLYGON ((-99.18011751 19.50692378, -99.18008 19.29821722, -99.02859095 19.31166152, -99.02838297 19.52213467, -99.18011751 19.50692378))",163
328,bce7a284-756d-4f52-93a5-67571ee7ae96,phr,phr,oneatlas,"{'qualified': False, 'acquisitionStation': 'SV1', 'sourceIdentifier': 'DS_PHR1A_202104261723366_FR1_PX_W099N19_0306_03355', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-04-27T20:46:17Z', 'processingDate': '2021-04-27T19:22:34.852', 'parentIdentifier': 'DS_PHR1A_202104261723366_FR1_PX_W099N19_0306_03355', 'azimuthAngle': 180.0095691655924, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2116a3a1-2858-4f35-a9f4-069aecdf89b6', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [-98.81495481685495, 19.210515211020795], 'workspaceName': 'public', 'correlationId': '75aac229-c693-455d-87eb-834516ad45d9', 'processorName': 'DRS-MM V2.9vV2.9', 'publicationDate': '2021-04-26T20:32:16.695035158Z', 'productType': 'bundle', 'illuminationElevationAngle': 72.39765482693079, 'expirationDate': '2031-04-24T20:30:15.843709593Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -15.41663465402267, 'illuminationAzimuthAngle': 105.0373696394041, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 7.876526091323717, 'incidenceAngle': 17.14579231701922, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202104261723366_FR1_PX_W099N19_0306_03355', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",bce7a284-756d-4f52-93a5-67571ee7ae96,airbus,2021-04-26 17:23:36.681000+00:00,,,6.689266526977753,0.5,MINUTES,106190,17.14579231701922,8,817.5381615021524,"POLYGON ((-98.91572034 19.38133604, -98.91630497 19.03333664, -98.71360467 19.03798486, -98.71584416 19.38776541, -98.91572034 19.38133604))",328
5,ddd58b4e-29b0-4bc2-8abd-a5ecab410f5e,pneo,pneo,oneatlas,"{'commercialReference': '000061343', 'qualified': False, 'lastUpdateDate': '2022-12-17T15:26:57Z', 'processingDate': '2022-12-17T15:16:44.437Z', 'azimuthAngle': 257.3821170057067, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd8664775-6495-4f03-8fc8-c9059ace8788', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_02318305048933', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_World_59', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 19.534097938814014, 'lon': -99.19746126630143}, 'workspaceName': 'public-pneo', 'correlationId': 'PWOI_000061343_1_2_I_1', 'processorName': 'SPICYv1.2.9', 'publicationDate': '2022-12-17T15:22:44.371000195Z', 'productType': 'bundle', 'illuminationElevationAngle': 45.80552921511596, 'expirationDate': '2023-12-17T15:26:57Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -15.41485945799382, 'illuminationAzimuthAngle': 159.05923065969552, 'format': 'SAFIR', 'internalLine': '1_2', 'incidenceAngleAlongTrack': 3.637510549916069, 'internalReference': 'SAL22052079', 'incidenceAngle': 15.748178871514758, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",ddd58b4e-29b0-4bc2-8abd-a5ecab410f5e,airbus,2022-12-03 17:23:42.365000+00:00,,,0.0,0.31,MINUTES,258444,15.748178871514758,9,220.30450554724464,"POLYGON ((-99.12709893 19.60176579, -99.26881487 19.5990977, -99.26899169 19.46642085, -99.12593084 19.46811091, -99.12709893 19.60176579))",5
