image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,incidence_angle,image_id,area,geometry,local_image_id
212,25218ea2-40d0-4806-b877-fab5f41b2ecc,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202112251309441_FR1_PX_W044S23_1002_01728', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-10T15:08:58Z', 'processingDate': '2021-12-25T22:36:08.794Z', 'parentIdentifier': 'DS_PHR1B_202112251309441_FR1_PX_W044S23_1002_01728', 'azimuthAngle': 179.995135773191, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'f9ea1f31-3d2e-4293-b592-b9ccc9eceb6d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-43.247962241067576, -22.933329733830465], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_2ff2441e84b2b270e07555031e515e76', 'publicationDate': '2021-12-25T22:37:28.700873089Z', 'illuminationElevationAngle': 66.07295396343272, 'productType': 'mono', 'expirationDate': '2032-01-08T15:03:35.968972667Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 0.2063470356113407, 'illuminationAzimuthAngle': 96.54118628174812, 'incidenceAngleAlongTrack': 7.588307949841176, 'incidenceAngle': 7.591047967213517, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202112251309441_FR1_PX_W044S23_1002_01728', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",25218ea2-40d0-4806-b877-fab5f41b2ecc,airbus,2021-12-25 13:09:44.181000+00:00,,,29.1,0.5,HOURS,393880,7.591047967213517,0,393.88269646687473,"POLYGON ((-43.34682062 -23.02130445, -43.29429315 -23.02081485, -43.14910386 -23.02134455, -43.14921676 -22.84586543, -43.21143257 -22.84529186, -43.346679 -22.84587884, -43.34682062 -23.02130445))",212
3,d3308463-4e7a-4c3f-bc18-2d6d95d77ac6,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202212311305008_FR1_PX_W044S23_0606_06453', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2023-01-02T10:21:02.370655808Z', 'processingDate': '2022-12-31T15:28:40.504Z', 'parentIdentifier': 'DS_PHR1B_202212311305008_FR1_PX_W044S23_0606_06453', 'azimuthAngle': 180.0018625155292, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '6d7f5c79-616e-4d73-bc66-d5326d69c48c', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': -22.77350240824082, 'lon': -43.54997339968333}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': '2f102a2b-d63b-4a2b-9f50-8e1d5570317b', 'publicationDate': '2023-01-02T10:21:02.370655808Z', 'illuminationElevationAngle': 64.18935145425337, 'productType': 'mono', 'expirationDate': '2032-12-30T10:08:43.301504126Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 14.45544554595413, 'illuminationAzimuthAngle': 96.48855130326262, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -5.067565787191888, 'incidenceAngle': 15.24907213427768, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202212311305008_FR1_PX_W044S23_0606_06453', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",d3308463-4e7a-4c3f-bc18-2d6d95d77ac6,airbus,2022-12-31 13:05:00.805000+00:00,,,49.654538062776275,0.5,HOURS,625630,15.24907213427768,1,1598.2597747172197,"POLYGON ((-43.47844294 -22.43435989, -43.6528869 -22.43627919, -43.65425451 -22.54842528, -43.65498805 -22.56711136, -43.6556974 -22.59507734, -43.65584243 -22.62287517, -43.65654046 -22.66006518, -43.65365613 -23.11313684, -43.59812309 -23.11083581, -43.44573697 -23.10646733, -43.44684693 -22.9955471, -43.44614665 -22.95848505, -43.44636423 -22.94935951, -43.4468004 -22.94030466, -43.44759445 -22.88537071, -43.44761374 -22.79344819, -43.44797661 -22.72930686, -43.44650069 -22.58202045, -43.44472033 -22.54477135, -43.44442035 -22.52636572, -43.44477716 -22.49894078, -43.44464989 -22.48973195, -43.44390947 -22.47118347, -43.44340634 -22.43438709, -43.47844294 -22.43435989))",3
62,8d253e7f-c07a-41ff-9ad5-6908d133cb3c,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202209091324423_FR1_PX_W044S23_1002_01618', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-09-10T10:09:02.734786949Z', 'processingDate': '2022-09-09T22:58:29.972Z', 'parentIdentifier': 'DS_PHR1B_202209091324423_FR1_PX_W044S23_1002_01618', 'azimuthAngle': 180.0467598567756, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '5bef9159-2f09-4a59-a53c-555ece213490', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': -22.933218205531396, 'lon': -43.2476291066045}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'f1470fcc-c94e-43f6-93ff-a92d39b53233', 'publicationDate': '2022-09-10T10:09:02.734786949Z', 'illuminationElevationAngle': 54.95721612234041, 'productType': 'mono', 'expirationDate': '2032-09-07T10:07:08.475008414Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -31.65539529194094, 'illuminationAzimuthAngle': 39.61891077969211, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 8.312875032175507, 'incidenceAngle': 32.35895790221434, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202209091324423_FR1_PX_W044S23_1002_01618', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",8d253e7f-c07a-41ff-9ad5-6908d133cb3c,airbus,2022-09-09 13:24:42.306000+00:00,,,25.1,0.5,HOURS,508250,32.35895790221434,2,574.8738038734975,"POLYGON ((-43.38179789 -23.03567894, -43.29842751 -23.03059446, -43.11351813 -23.02129345, -43.11346033 -23.00933992, -43.11415519 -22.83069644, -43.22570911 -22.83738391, -43.38141714 -22.84846894, -43.38170503 -22.89123588, -43.38145958 -22.93245213, -43.38179789 -23.03567894))",62
208,789acad9-80de-4c12-a5a0-5eba43c8a8e9,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202201131313349_FR1_PX_W044S23_0607_04070', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-27T17:59:10Z', 'processingDate': '2022-01-13T17:37:00.746Z', 'parentIdentifier': 'DS_PHR1B_202201131313349_FR1_PX_W044S23_0607_04070', 'azimuthAngle': 179.9938602673534, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '60b710a5-214d-47b5-a671-ce8ed80cd8d0', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-43.5509486948961, -22.74809681488105], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_919e10665aa79f0a2a29c2d82685406d', 'publicationDate': '2022-01-13T18:17:28.367086881Z', 'illuminationElevationAngle': 64.53584091097244, 'productType': 'mono', 'expirationDate': '2032-01-25T17:58:02.164404391Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -6.708565765655618, 'illuminationAzimuthAngle': 92.61573122559273, 'incidenceAngleAlongTrack': 12.84307680371986, 'incidenceAngle': 14.38837154296036, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202201131313349_FR1_PX_W044S23_0607_04070', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",789acad9-80de-4c12-a5a0-5eba43c8a8e9,airbus,2022-01-13 13:13:34.930000+00:00,,,81.9695117782973,0.5,HOURS,352950,14.38837154296036,3,995.232405404419,"POLYGON ((-43.65284339 -22.96581241, -43.63837859 -22.96534683, -43.54895609 -22.96323689, -43.52903432 -22.96314197, -43.48878326 -22.9623025, -43.4789542 -22.96230253, -43.45972674 -22.96270065, -43.45000015 -22.96257795, -43.45005569 -22.95331192, -43.44955799 -22.93385653, -43.449054 -22.75465533, -43.44976184 -22.5950187, -43.45098067 -22.53054768, -43.47502718 -22.53062824, -43.56405924 -22.53169687, -43.58398907 -22.53241817, -43.61404151 -22.5340584, -43.65281132 -22.53565856, -43.65248463 -22.56329933, -43.65189976 -22.6562871, -43.65284339 -22.96581241))",208
99,bfab408b-5c44-403a-88ee-856a2a40d0bd,phr,phr,oneatlas,"{'commercialReference': 'SO22039519', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202207271312294_FR1_PX_W044S23_1002_01724', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-28T12:17:41.156597091Z', 'processingDate': '2022-07-28T11:06:01.922', 'parentIdentifier': 'DS_PHR1A_202207271313064_FR1_PX_W044S23_1002_01728', 'azimuthAngle': 179.9661600947288, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '958d44bf-3414-4aa5-af1d-5c05bb8bf409', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': -22.933887295352015, 'lon': -43.2471590190145}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'fc9fae42-4c1a-4b5e-bbe1-e7d89a94fc93', 'publicationDate': '2022-07-28T12:17:41.156597091Z', 'illuminationElevationAngle': 40.65642344927102, 'productType': 'bundle', 'expirationDate': '2023-07-28T12:17:41.156612396Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -5.037506516119072, 'illuminationAzimuthAngle': 33.92860531040007, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -10.98672606602564, 'incidenceAngle': 12.03606296735145, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202207271313064_FR1_PX_W044S23_1002_01728', 'organisationName': 'AIRBUS DS GEO'}",bfab408b-5c44-403a-88ee-856a2a40d0bd,airbus,2022-07-27 13:13:06.430000+00:00,,,3.05,0.5,MINUTES,407790,12.03606296735145,4,407.79246327868174,"POLYGON ((-43.34731754 -22.84277227, -43.3476002 -23.02149745, -43.14671784 -23.02498, -43.14696156 -22.84581592, -43.34731754 -22.84277227))",99
265,2c326e8d-8d40-4a1e-96a5-7ddc6bdfea69,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-09-27T10:20:29Z', 'processingDate': '2021-09-24T15:31:01.695Z', 'azimuthAngle': 179.96079399430533, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ce2776eb-47da-422e-9e86-f54df33b4192', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00628400416017', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-43.72052287631738, -23.02936609448661], 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': 'mmcat_d69df740-025a-4e72-83db-0a87f57f68a0', 'publicationDate': '2021-09-24T15:32:20.902535054Z', 'illuminationElevationAngle': 57.97476748239282, 'productType': 'mono', 'expirationDate': '2031-09-25T10:20:17.560811487Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -11.69598545742578, 'illuminationAzimuthAngle': 46.68112395811531, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -16.818902933804853, 'incidenceAngle': 19.669184295347886, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",2c326e8d-8d40-4a1e-96a5-7ddc6bdfea69,airbus,2021-09-24 13:16:38.775000+00:00,,,23.5,0.3,HOURS,163800,19.669184295347886,5,233.42194457415926,"POLYGON ((-43.79445165 -22.95622392, -43.79468879 -23.09454806, -43.64635696 -23.10250016, -43.64667152 -22.96304247, -43.79445165 -22.95622392))",265
123,8aaf4aff-183c-4925-9a34-f843abb86de8,phr,phr,oneatlas,"{'commercialReference': 'SO22035301', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202207021304459_FR1_PX_W044S24_0624_01783', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-04T09:43:03.335143253Z', 'processingDate': '2022-07-04T08:49:04.697', 'parentIdentifier': 'DS_PHR1B_202207021305229_FR1_PX_W044S24_0624_01787', 'azimuthAngle': 179.9497516151406, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'f06cad21-22c0-44a2-ab85-bd320d259543', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': -23.01417216885044, 'lon': -43.55079836343972}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': '58b277ed-847e-4f00-b674-3478c05d5fff', 'publicationDate': '2022-07-04T09:43:03.335143253Z', 'illuminationElevationAngle': 36.48143113378927, 'productType': 'bundle', 'expirationDate': '2023-07-04T09:43:03.335154488Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 13.29104781564901, 'illuminationAzimuthAngle': 32.89479918115417, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -0.7304488897776413, 'incidenceAngle': 13.30970371916346, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202207021305229_FR1_PX_W044S24_0624_01787', 'organisationName': 'AIRBUS DS GEO'}",8aaf4aff-183c-4925-9a34-f843abb86de8,airbus,2022-07-02 13:05:22.930000+00:00,,,0.0,0.5,MINUTES,359280,13.30970371916346,6,427.81656424772297,"POLYGON ((-43.65440616 -22.92275141, -43.65423711 -23.10561271, -43.44793764 -23.10437368, -43.44719057 -22.92270555, -43.65440616 -22.92275141))",123
6,b11affb2-d1e1-45fc-aade-b94cf2781b58,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202212251301545_FR1_PX_W044S23_1103_01048', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-12-26T09:58:34.430767494Z', 'processingDate': '2022-12-25T18:38:02.297Z', 'parentIdentifier': 'DS_PHR1A_202212251301545_FR1_PX_W044S23_1103_01048', 'azimuthAngle': 179.9821088796538, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b9be809e-752e-4ba3-b494-59ed907398c9', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': -22.911889237131717, 'lon': -43.16314086955244}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': '4b3cb564-93dc-4d66-8372-4971c7e19321', 'publicationDate': '2022-12-26T09:58:34.430767494Z', 'illuminationElevationAngle': 64.3417500470488, 'productType': 'mono', 'expirationDate': '2032-12-23T09:57:10.084547222Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 17.20753051349151, 'illuminationAzimuthAngle': 96.9026470181123, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 5.08126108316661, 'incidenceAngle': 17.85934478974299, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202212251301545_FR1_PX_W044S23_1103_01048', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",b11affb2-d1e1-45fc-aade-b94cf2781b58,airbus,2022-12-25 13:01:54.555000+00:00,,,11.0,0.5,HOURS,155290,17.85934478974299,7,264.69734586235586,"POLYGON ((-43.27041195 -22.85497091, -43.27031859 -22.90805714, -43.26906976 -22.95523285, -43.26910168 -22.9645886, -43.18120515 -22.96551066, -43.05606263 -22.96875146, -43.05586979 -22.86040452, -43.12311465 -22.85810729, -43.27041195 -22.85497091))",6
222,b85cb631-6608-4087-bc83-42a0e9ca3282,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202112181312304_FR1_PX_W044S23_1002_01426', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-01-01T22:47:18Z', 'processingDate': '2021-12-18T22:40:14.852Z', 'parentIdentifier': 'DS_PHR1B_202112181312304_FR1_PX_W044S23_1002_01426', 'azimuthAngle': 179.978955153085, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7bb6fba6-21e0-4dc7-aa1d-ae80a1ebc90b', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [-43.247958521414276, -22.93478551037697], 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'mmcat_53c57c309c632667d4c30a7ab470c6ef', 'publicationDate': '2021-12-18T22:43:20.357567291Z', 'illuminationElevationAngle': 67.55494843151178, 'productType': 'mono', 'expirationDate': '2031-12-30T22:47:12.951881931Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -0.1392413740723529, 'illuminationAzimuthAngle': 96.35601297179718, 'incidenceAngleAlongTrack': -28.81815592890932, 'incidenceAngle': 28.81839200315997, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202112181312304_FR1_PX_W044S23_1002_01426', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",b85cb631-6608-4087-bc83-42a0e9ca3282,airbus,2021-12-18 13:12:30.430000+00:00,,,57.98657548963546,0.5,HOURS,440580,28.81839200315997,8,454.11114251311034,"POLYGON ((-43.3580965 -23.02589807, -43.34238038 -23.02567921, -43.25621331 -23.02512154, -43.13782055 -23.02610349, -43.13823788 -22.84424144, -43.20735639 -22.84343262, -43.35757314 -22.8437336, -43.3580965 -23.02589807))",222
84,9eacd38d-6d0d-4e8a-b3a8-547eca246473,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202208011324150_FR1_PX_W044S23_1002_01654', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-08-16T09:32:50.520782502Z', 'processingDate': '2022-08-01T23:00:14.372Z', 'parentIdentifier': 'DS_PHR1A_202208011324150_FR1_PX_W044S23_1002_01654', 'azimuthAngle': 180.0807542621653, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '23667043-c282-4e7d-a470-59152463fd97', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': -22.936421585113212, 'lon': -43.247726399355514}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'a50f2992-ae3d-44dd-b2b4-c01764657b66', 'publicationDate': '2022-08-16T09:32:50.520782502Z', 'illuminationElevationAngle': 43.08125892040665, 'productType': 'mono', 'expirationDate': '2032-08-13T08:07:13.306600947Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -28.01931443522228, 'illuminationAzimuthAngle': 31.76032870689481, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -18.11856891425553, 'incidenceAngle': 31.99271568704344, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202208011324150_FR1_PX_W044S23_1002_01654', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",9eacd38d-6d0d-4e8a-b3a8-547eca246473,airbus,2022-08-01 13:24:15.055000+00:00,,,0.0,0.5,HOURS,521500,31.99271568704344,9,578.6161726797056,"POLYGON ((-43.37639607 -23.01778022, -43.28371672 -23.02935202, -43.11909022 -23.05197667, -43.11905673 -23.03527841, -43.11986771 -22.85178736, -43.22652785 -22.83814016, -43.37552659 -22.82082857, -43.37639607 -23.01778022))",84
